pue,rt_load,time,compute,cooling,cop,kwrt,potential_rt,total,allow_discharge,max_compute,max_cooling,nostromo_cooling,charging_placeholder,total_max,cust_cooling_rt,nostromo_cooling_rt
1.6212358666666666,2079.063466666667,2025-08-19 18:00:00,7.312066212266667,3.742517790501534,1.9537826195040688,1.8000979049003538,1969.7087236919788,11.854584002768203,True,10.440171335133435,5.343568537723749,1.7978999909418683,0.0,14.785839881915317,1969.7087236919785,998.7790031017188
1.6003992666666667,2122.5343333333335,2025-08-19 18:15:00,7.464953250333334,3.681952457201084,2.0274442261560273,1.7346963011989365,2043.9707770929642,11.94690570753442,True,10.593058373200101,5.224833431440045,1.6791648846581637,0.0,14.938726919981983,2043.9707770929647,967.9878163674001
1.5849696666666666,2112.2770666666665,2025-08-19 18:30:00,7.428878443466666,3.545668546781881,2.0951982243826097,1.6786001243564204,2112.2770666666665,11.774546990248549,True,10.556983566333434,5.0386562204367324,1.4929876736548513,0.0,14.902652113115316,2112.2770666666665,889.4242601270308
1.5611956666666666,2097.2633333333333,2025-08-19 18:45:00,7.376075143333334,3.3394214074463795,2.208788362824128,1.592275683444479,2226.7931261198055,11.515496550779714,True,10.504180266200102,4.755630029112248,1.2099614823303666,0.0,14.849848812981982,2226.7931261198055,759.8944673405588
1.5485645333333333,2101.1034666666665,2025-08-19 19:00:00,7.3895808922666655,3.2536619936951805,2.271158130926294,1.5485491530110183,2289.6712964439257,11.443242885961848,True,10.517686015133433,4.630979178382346,1.085310631600465,0.0,14.863354561915315,2289.6712964439257,700.8564303497719
1.5440977999999999,2091.335,2025-08-19 19:15:00,7.355225195,3.2019618471040703,2.2970995740165483,1.531061186803678,2315.824199151701,11.357187042104071,True,10.483330317866768,4.563724810386145,1.0180562636042647,0.0,14.82899886464865,2315.8241991517007,664.9350609753299
1.5420180666666667,2088.8560666666667,2025-08-19 19:30:00,7.3465067864666675,3.1819394051542096,2.3088141699262263,1.5232927993128085,2327.6342856615693,11.328446191620877,True,10.474611909333436,4.5367929761398385,0.9911244293579573,0.0,14.82028045611532,2327.634285661569,650.6460411321289
1.5410739333333334,2087.3065333333334,2025-08-19 19:45:00,7.341057077733333,3.172054627873681,2.314290874194135,1.5196879697435022,2333.155632850295,11.313111705607014,True,10.4691622006001,4.523701975986746,0.9780334292048645,0.0,14.814830747381983,2333.155632850295,643.5751606100691
1.5390966666666666,2130.1947333333333,2025-08-19 20:00:00,7.4918948771333325,3.238855555279655,2.313130286073055,1.5204504567577666,2331.9855842871216,11.530750432412988,True,10.6200000000001,4.591181077841238,1.045512531059357,0.0,14.965668546781982,2331.985584287121,687.6334091732425
1.5348112666666667,2098.6588,2025-08-19 20:15:00,7.3809829996000005,3.147432867261209,2.3450803594177008,1.4997353868390653,2364.1960961226305,11.32841586686121,True,10.509088122466768,4.481333904086871,0.9356653573049902,0.0,14.854756669248648,2364.19609612263,623.886964004401
1.5249016666666668,2106.1718,2025-08-19 20:30:00,7.4074062205999995,3.0881598708699753,2.3986472625567914,1.4662431008097132,2418.199645627545,11.295566091469976,True,10.535511343466768,4.3922720559740185,0.8466035091921369,0.0,14.88117989024865,2418.199645627545,577.3964144994861
1.5202444666666668,2079.5361333333335,2025-08-19 20:45:00,7.313728580933334,3.0049268249324195,2.43391237358927,1.4449986113565418,2453.752217417886,11.118655405865754,True,10.441833703800102,4.290143645722799,0.7444750989409186,0.0,14.787502250581982,2453.752217417886,515.2081760424787
1.5242501333333331,2064.4324666666666,2025-08-19 21:00:00,7.260608985266666,3.0063752286072463,2.4150707856351867,1.4562720152631035,2434.757043752769,11.066984213873912,False,10.388714108133435,4.301618888326333,0.0,0.7096670035402308,16.2,2953.856726793698,0.0
1.5170637999999999,2063.6850666666664,2025-08-19 21:15:00,7.257980379466666,2.9528389153324754,2.4579669218594855,1.4308573352725764,2478.0028444320315,11.010819294799141,False,10.386085502333433,4.225478142104622,0.0,0.7884363555619434,16.2,2953.109326793698,0.0
1.5022467333333334,2060.9464,2025-08-19 21:30:00,7.2483484888,2.840459350561403,2.5518226435338347,1.378230579194783,2572.623623583654,10.888807839361403,False,10.376453611666768,4.066291063746172,0.0,0.9572553245870576,16.2,2950.3706601270305,0.0
1.4961991333333333,2048.513266666667,2025-08-19 21:45:00,7.204621158866668,2.7749267750246362,2.5963283873689615,1.3546052252519638,2617.4921524626247,10.779547933891305,False,10.332726281733436,3.9797455252585743,0.0,1.0875281930079885,16.2,2937.9375267936975,0.0
1.4906192666666667,2066.1017333333334,2025-08-19 22:00:00,7.266479796133333,2.7650749888270854,2.627950354147789,1.3383053429639533,2649.3718831976466,10.831554784960419,False,10.394584919000101,3.955396228316852,0.0,1.0500188526830456,16.2,2955.525993460364,0.0
1.4892201333333333,2052.2152666666666,2025-08-19 22:15:00,7.217641092866667,2.7310153378043758,2.64284165414807,1.3307645558256944,2664.3845684497614,10.748656430671044,False,10.345746215733435,3.914629618272921,0.0,1.1396241659936428,16.2,2941.639526793698,0.0
1.4810354,2046.2007999999998,2025-08-19 22:30:00,7.1964882135999995,2.6617655864243606,2.7036521361249117,1.300833029888543,2725.6907422512772,10.658253800024362,False,10.324593336466767,3.8187580415817814,0.0,1.2566486219514497,16.2,2935.6250601270312,0.0
1.4832177333333334,2042.9199333333333,2025-08-19 22:45:00,7.184949405533334,2.6718949658564988,2.6890837766259783,1.3078804128641974,2711.0036299244143,10.656844371389834,False,10.313054528400102,3.8351555344028734,0.0,1.2517899371970236,16.2,2932.344193460364,0.0
1.4838544666666666,2056.612466666667,2025-08-19 23:00:00,7.233106045266667,2.6997706678759457,2.6791557265704125,1.3127269778013657,2700.994652155607,10.732876713142613,False,10.361211168133435,3.867341888855719,0.0,1.1714469430108445,16.2,2946.036726793698,0.0
1.4823523333333335,2066.1350666666667,2025-08-19 23:15:00,7.266597029466666,2.7050600325563163,2.686297879533431,1.309236785240976,2708.195023812496,10.771657062022983,False,10.394702152333434,3.869526991600364,0.0,1.135770856066201,16.2,2955.559326793698,0.0
1.4848900666666667,2051.0505333333335,2025-08-19 23:30:00,7.213544725733334,2.6977761829638176,2.6738855399814616,1.3153143421480875,2695.681506058332,10.711320908697152,False,10.341649848600103,3.867648668563353,0.0,1.190701482836543,16.2,2940.4747934603647,0.0
1.4812637333333332,2047.4962666666665,2025-08-19 23:45:00,7.201044369866666,2.6656014973410107,2.701470710100459,1.3018834469869986,2723.491534505462,10.666645867207677,False,10.329149492733434,3.8235282189490505,0.0,1.2473222883175143,16.2,2936.9205267936973,0.0
